schema,upstream_repository,pinned_commit,upstream_path,sha256,bytes,binary,detected_notice_tokens,initial_attribution,license_status,current_disposition
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/apacheCommonsLang/external/org/apache/commons/lang3/builder/IDKey.java,2668924ba0b4b8cb82f7d0b32922ae0b7d30ae2f755021b15ca72cd9584f4cb1,2517,false,Apache-text;copyright-text,Apache Commons Lang / noted Spring-derived method,Apache-2.0 with bundled LICENSE/NOTICE,do not copy; prefer locked dependency
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/apacheCommonsLang/external/org/apache/commons/lang3/builder/ReflectionToStringBuilder.java,879c724af825ca21798180551b9e95c7e55b66d958af8c5f5d9a663ab560a83e,24731,false,Apache-text;copyright-text,Apache Commons Lang / noted Spring-derived method,Apache-2.0 with bundled LICENSE/NOTICE,do not copy; prefer locked dependency
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/apacheCommonsLang/external/org/apache/commons/lang3/builder/ToStringBuilder.java,2b1e72c1d5a8f14768979d271132694d7d4d41178ff8826e07c83628a5ec0e63,37154,false,Apache-text;copyright-text,Apache Commons Lang / noted Spring-derived method,Apache-2.0 with bundled LICENSE/NOTICE,do not copy; prefer locked dependency
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/apacheCommonsLang/external/org/apache/commons/lang3/builder/ToStringStyle.java,ad2055daf10a24821ba66779debc707ac5570c461e8d382ab92a80e0bdfe10cc,77210,false,Apache-text;copyright-text,Apache Commons Lang / noted Spring-derived method,Apache-2.0 with bundled LICENSE/NOTICE,do not copy; prefer locked dependency
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/apacheCommonsLang/external/org/apache/commons/lang3/builder/package.html,00cbe106c9d68c8a09750866802f566b5db059f9d1a071bc3006b6dfcbb79502,1177,false,Apache-text;copyright-text,Apache Commons Lang / noted Spring-derived method,Apache-2.0 with bundled LICENSE/NOTICE,do not copy; prefer locked dependency
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/apacheCommonsLang/external/org/apache/commons/lang3/exception/CloneFailedException.java,1a52362a30100193211997c1f04196a4985f9671d3f54f059a9e39c3e1febd1a,2122,false,Apache-text;copyright-text,Apache Commons Lang / noted Spring-derived method,Apache-2.0 with bundled LICENSE/NOTICE,do not copy; prefer locked dependency
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/apacheCommonsLang/external/org/apache/commons/lang3/exception/package.html,6a26a8d016fbf8fe7c62c0df2914cd116bf95bcfd1f80d2e1edd154fa1b7a7be,1260,false,Apache-text;copyright-text,Apache Commons Lang / noted Spring-derived method,Apache-2.0 with bundled LICENSE/NOTICE,do not copy; prefer locked dependency
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/apacheCommonsLang/external/org/apache/commons/lang3/mutable/Mutable.java,ac5fb4cbe13ed3b8da987f6e8532b0609569d1c0d5ec4863ffe3d1cdebd5f2c4,2005,false,Apache-text;copyright-text,Apache Commons Lang / noted Spring-derived method,Apache-2.0 with bundled LICENSE/NOTICE,do not copy; prefer locked dependency
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/apacheCommonsLang/external/org/apache/commons/lang3/mutable/MutableInt.java,a44164b92192d9cc2ce78ffb9a2425bce458e89c0e17b79c1d4f3ec25482b776,8049,false,Apache-text;copyright-text,Apache Commons Lang / noted Spring-derived method,Apache-2.0 with bundled LICENSE/NOTICE,do not copy; prefer locked dependency
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/apacheCommonsLang/external/org/apache/commons/lang3/mutable/package.html,37aea580cf78e53755e8410c67f53e43b1292e6757e82ffd547169f94c438620,1049,false,Apache-text;copyright-text,Apache Commons Lang / noted Spring-derived method,Apache-2.0 with bundled LICENSE/NOTICE,do not copy; prefer locked dependency
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/apacheCommonsLang/external/org/apache/commons/lang3/overview.html,403f34104419510e7121afff0490258df57f23435b7b3a0b49aa91cc5771e674,903,false,Apache-text;copyright-text,Apache Commons Lang / noted Spring-derived method,Apache-2.0 with bundled LICENSE/NOTICE,do not copy; prefer locked dependency
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/apacheCommonsLang/external/org/apache/commons/lang3/package.html,53a7ba8089ccb82d5a135d844398c8853d43d195dbd1568196d5f627cbcf46d1,1098,false,Apache-text;copyright-text,Apache Commons Lang / noted Spring-derived method,Apache-2.0 with bundled LICENSE/NOTICE,do not copy; prefer locked dependency
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/apacheCommonsLang/external/org/apache/commons/lang3/reflect/MemberUtils.java,f044a80176f37adcb7298012b49766bfa55c5028c5d90eb7d70a08fb8afea800,7532,false,Apache-text;copyright-text,Apache Commons Lang / noted Spring-derived method,Apache-2.0 with bundled LICENSE/NOTICE,do not copy; prefer locked dependency
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/apacheCommonsLang/external/org/apache/commons/lang3/reflect/MethodUtils.java,40bf1b6c43b870c570c6d6b1323494b8fed194391872ae19dac99fffce8e1151,23646,false,Apache-text;copyright-text,Apache Commons Lang / noted Spring-derived method,Apache-2.0 with bundled LICENSE/NOTICE,do not copy; prefer locked dependency
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/apacheCommonsLang/external/org/apache/commons/lang3/reflect/package.html,af1a5ca1fb23198d32b5649cf5e7bec0e8abfcf87982babc43732a72e1fb2b7a,1085,false,Apache-text;copyright-text,Apache Commons Lang / noted Spring-derived method,Apache-2.0 with bundled LICENSE/NOTICE,do not copy; prefer locked dependency
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/apacheCommonsLang/external/org/apache/commons/lang3/tuple/ImmutablePair.java,4b25882f97b8631f48ed00dc46e5f487c2b1bf55343eb05ffb9f8b2ceb2bfa4f,3401,false,Apache-text;copyright-text,Apache Commons Lang / noted Spring-derived method,Apache-2.0 with bundled LICENSE/NOTICE,do not copy; prefer locked dependency
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/apacheCommonsLang/external/org/apache/commons/lang3/tuple/Pair.java,c22e3c97123af99b1906fb511f87d78377b17032de93e3e4f7852136684bc0df,6453,false,Apache-text;copyright-text,Apache Commons Lang / noted Spring-derived method,Apache-2.0 with bundled LICENSE/NOTICE,do not copy; prefer locked dependency
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/apacheCommonsLang/external/org/apache/commons/lang3/tuple/package.html,2198ab34ee5b18493f20a14df78057b5214c8baf34c51e9ad7cd8f8e7777b9c3,886,false,Apache-text;copyright-text,Apache Commons Lang / noted Spring-derived method,Apache-2.0 with bundled LICENSE/NOTICE,do not copy; prefer locked dependency
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/java/com/android/internal/util/XmlUtils.java,2771d84a754a9fec63cf14b07ecaad67f61c747966a538a1c11116b4f9f0bc15,588,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/java/de/robv/android/xposed/IXposedHookLoadPackage.java,bf8390ccc7e83b6f953f4e81752b2586d6a79168bc6a63712fd2c628b1a35a6a,1290,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/java/de/robv/android/xposed/IXposedHookZygoteInit.java,38c6f7821816a251f1fde1818c854474d9682b87f5ef4b8ec53a6a4ca63c7ed7,1499,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/java/de/robv/android/xposed/IXposedMod.java,caab98347678df6e2328f105eb021e1f0c96532fe274d246d9459cc10c8bba84,158,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/java/de/robv/android/xposed/XC_MethodHook.java,7645e1b108a30138e3e0a181b822b07228acabca852f803787b3aca45bfac043,4629,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/java/de/robv/android/xposed/XC_MethodReplacement.java,1b46974f26d6ee5450c44f0e1e7d6f70e234fe4ddb31e6955a509107d693ad48,2681,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/java/de/robv/android/xposed/XSharedPreferences.java,ce32444f8206afeeba7339b4866e2f25562ce6ce7f6539b6ac03c1eb5184fdd8,9233,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/java/de/robv/android/xposed/XposedBridge.java,f9f6f9f2a80ab221306347a8414282e175503491a6bf89b2be8dc4d930d2253c,14541,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/java/de/robv/android/xposed/XposedHelpers.java,1e2a6e48aba78c6ce42572aeb5c117a61b55d259ad755de79d31e4c4404dc917,65573,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/java/de/robv/android/xposed/callbacks/IXUnhook.java,aff564c4b1b52e1a5d96c74236d4acc08e1a46aafe86ddeb7cdf6c30d43b31a6,722,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/java/de/robv/android/xposed/callbacks/XC_LoadPackage.java,00c6b324826c59c81230330f8671e651eec5411eda808fca598471b2734d20ce,1692,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/java/de/robv/android/xposed/callbacks/XCallback.java,7661f8ecf0a5a5cfc451150735b342895a2c6bf4e31500638f3625604719447e,4066,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/java/de/robv/android/xposed/callbacks/package-info.java,cbbb7807e9a110e010a89f37e0ab17d633643cee4a3ccca499dd4d7f495936e9,304,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/java/de/robv/android/xposed/package-info.java,14fdd2b8f38d4d762139f4c20a94af0745af8ab63c2afb115a3db2f6042c672a,98,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/java/top/canyie/pine/xposed/CompoundEnumeration.java,8f5a972f10b41da694931cc4f8d85ce59d5f897a48ae89b3471eee694090d7e6,2221,false,GPL-text;copyright-text,Oracle/OpenJDK; Pine package modification,GPL-2.0-only WITH Classpath-exception,exclude from import pending legal review
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/java/top/canyie/pine/xposed/ModuleClassLoader.java,06a275a0bb186a565efa0ad5222d1734f6cf85ba824a89bfa01d937f3f0a25ca,4566,false,Apache-text;copyright-text,Android Open Source Project; Pine modifications,explicit Apache-2.0 header; modification provenance retained,reference only; prefer direct AOSP/Pine source
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-xposed/src/main/java/top/canyie/pine/xposed/PineXposed.java,61e52e8a89475c222f4e11f8bdd97f534b4de32d4c6d7acf7e9bd1c5ec7e2df5,7725,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/proguard-rules.pro,0ef6254c8ebcfc8d8b5ffd6651a0c2cf0bc106de7bd612cedac34669f7e230f6,956,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/AndroidManifest.xml,e3fab33903cb4917368f8f7d0f9fc319bd3fbea50c5bb5d400236d11988ca52c,111643,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/core/IBActivityThread.aidl,fc22120ccc32bcdf6a1d4c6d2ebf7ec1b469b0c84ba0a12cd9685b4f024c8a2b,853,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/core/IEmpty.aidl,0e2a742d40bc8d1ea2a04bad0c665e361fef7e7e2dc7b3ef3cc63220db63a178,155,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/core/system/accounts/IBAccountManagerService.aidl,1b993f37a4b429868335b2c3655bbcbcbbb8d634440f0a8c4edea6faed76d18a,4727,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/core/system/am/IBActivityManagerService.aidl,bb4581bdcdc30747224fbd47d8cb4bbb3278041dc6db0e1198ac65172b3c5118,2998,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/core/system/am/IBJobManagerService.aidl,ff230344c60d2226f41b31f97051edbe4e3d7b097789c99e837abcac9b539a12,629,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/core/system/device/IDeviceManagerService.aidl,e29a099b8f07b6699591d868dd52d2e0cb2e11b09b868e53273ed9e4e8513967,429,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/core/system/location/IBLocationManagerService.aidl,ef42017197f687171dae9317b32c189ac9343dae859dbf13f088f65b2b2a2dbd,1398,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/core/system/notification/IBNotificationManagerService.aidl,02759966c4cef2ef052f36d38c9f807fafafb8277ed90784c88272acc1574055,1116,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/core/system/os/IBStorageManagerService.aidl,80af4a2c2af383d0dc8356c2927847338f137cee3e4d7111827fd93145bafc72,411,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/core/system/pm/BPackageSettings.aidl,7918f77de493e97a084c11b6e802ac0e2b7bfa95303faad96789100078e2e262,168,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/core/system/pm/IBPackageInstallerService.aidl,b24f88f2278336558443cfcbcac4150ea2c8da3197b3b5a7100b194fba106016,575,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/core/system/pm/IBPackageManagerService.aidl,f005cedd456b75bbf9d2079cb5c7c11aacfcbce4bacd8f476d25350054c9e104,2691,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/core/system/pm/IBXposedManagerService.aidl,92c8e8e4ee0927e57ebebc335619542152ba03970b9f45794a5010c21b680868,433,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/core/system/user/BUserInfo.aidl,2e9530b0d4e2ea31d21f1108b1c41fec02cc6a67aea5f6ab45f38ce9f1165009,156,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/core/system/user/IBUserManagerService.aidl,85543ffcc47c33fdcb920af4d6b0ca9e79f5a7e896eaf5f89f97db417a7f6cff,447,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/entity/AppConfig.aidl,f03638896bb5ac4dd16d9af4d9be06fb91731afc15d417275cbe99ddd4755974,146,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/entity/JobRecord.aidl,5f0b81ecae416cc9c757a55e9e7b103c1520c3f5bf1262f3da1cea85450ca71a,146,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/entity/UnbindRecord.aidl,24b31a77f6f89aa9d384b3bb9db6d8fcb4d5ba4b423654418321bd78fcb2d22f,66,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/entity/am/PendingResultData.aidl,312cf1d9493e7949a23b689fc69ac7ce70d3d347264ad930150f1fa504af83ab,74,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/entity/am/ReceiverData.aidl,562a2db5dc37d715e7deb13e421159835f8479bedb1a08ae03508aa2d325eb2d,69,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/entity/am/RunningAppProcessInfo.aidl,27415222594da4730b671a2cbf4f7bd0e1e4c588b16ad5dff0fec954a2722427,78,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/entity/am/RunningServiceInfo.aidl,d3880cc6265565a8472f126d51c7ea3b9251283d8357812be8862ceaee61cac5,75,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/entity/device/BDeviceConfig.aidl,2fbeb14c786cbba89110afa06ed4e9fc8357652655916ceb9886992608fb0108,161,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/entity/location/BCell.aidl,11ae94890ab0d71b949091122e6a9636c91e6b5e2476add780585fcbece932b8,68,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/entity/location/BLocation.aidl,e070dff9374373175243ea291edebe665d1e0fbd766282aa1baa4019c90173b6,136,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/entity/location/BLocationConfig.aidl,61993ccaef5936bec40b9c97f693be73f78c9443ba80dcc4f9541dc23588ff27,83,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/entity/pm/InstallOption.aidl,b51c06d78416421059aef6034e61e03a4ce592d5a801775800cf6771ceea51ba,70,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/entity/pm/InstallResult.aidl,462d78f0a41fcc789f781325e39a16e05827165afb70668bd87dda3a299f6be0,70,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/entity/pm/InstalledModule.aidl,762da7c5aeda313b815a3c3d5e9b79eb0abd6309a4837df61dfc7cb622b58f10,72,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/aidl/top/niunaijun/blackbox/entity/pm/InstalledPackage.aidl,84ab3d44faf84762ab9b451d6882aabcafd167cdfa81b4d483f359eef7170239,73,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/assets/empty.jar,5edb86404046babcb37b8d68b894d9cf2aadcbf67d2c7304038f8de121fde1a6,1483,true,none-detected,embedded binary,unresolved,exclude binary
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/src/main/assets/junit.jar,38407cd965efa9a588a128d7aca8c867fdfc513f6686f9187abf458d13260533,87259,true,none-detected,embedded JUnit/Hamcrest binary,partial BSD Hamcrest notice observed; complete binary license unresolved,exclude binary
